kernel_tag,commit,git_url,manifest1,manifest2
android12-5.10-2025-12_r1,8ca7f39b1d8437f3795fd95d5e9cd9509427311e,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-12_r1,common-android12-5.10-2025-12,common-android12-5.10
android12-5.10-2025-09_r1,1951d14a348beea7b86b6102149b57f42e454031,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-09_r1,common-android12-5.10-2025-09,common-android12-5.10
android12-5.10-2025-09_r2,5876d310563a8f1fbaf6ccb6cab512e850f0a919,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-09_r2,common-android12-5.10-2025-09,common-android12-5.10
android12-5.10-2025-09_r3,25161a557b2071d0e66ebe098bbc46d2b860ed55,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-09_r3,common-android12-5.10-2025-09,common-android12-5.10
android12-5.10-2025-06_r1,484c3d56a37435198fa13276c8c97acda5ac28f4,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-06_r1,common-android12-5.10-2025-06,common-android12-5.10
android12-5.10-2025-06_r2,656077247f488517bd6c6a71ecfdfba766bd29c4,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-06_r2,common-android12-5.10-2025-06,common-android12-5.10
android12-5.10-2025-06_r3,d09ef2e980e0974a0d6dfe762e29fff118db7f46,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-06_r3,common-android12-5.10-2025-06,common-android12-5.10
android12-5.10-2025-06_r4,f82f7360927ec011a4510c0e503d1aafd6d10df9,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-06_r4,common-android12-5.10-2025-06,common-android12-5.10
android12-5.10-2025-06_r5,b8dc0bda0c35bed56ff2f257a5c7bf24eab0d375,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-06_r5,common-android12-5.10-2025-06,common-android12-5.10
android12-5.10-2025-05_r1,b97c62c4e7d1e80fb6a2cb0cb381f03bbcd26a4e,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r1,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-05_r2,2ee831ab7375cf06ee9098f4b4240dcb49ff2900,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r2,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-05_r3,f997514b333d612613451afbcd601a6f2846d053,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r3,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-05_r5,945b13db08a9bda5e1f1d417ec9a1d98393fcfca,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r5,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-05_r6,fb24cf99ad973cd4c7c7fa375c6053f939ef3a89,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r6,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-05_r7,71f3aedc8b92dec66ff028df25fe9ddfeafea88c,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-05_r7,common-android12-5.10-2025-05,common-android12-5.10
android12-5.10-2025-02_r1,04560d087a0db45d0df4fa35bacc871ddc6767c2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r1,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2025-02_r2,49c66df526b8b3b2ff62ae4c984a299f57687cc6,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r2,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2025-02_r3,3f8134695cb54ffc6fbf8a897ec3a52f4cd1bad8,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r3,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2025-02_r4,f5ac1bdc50ede063d68bd7a3ac20e3570fc7c47f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r4,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2025-02_r5,70ad1d50b2d2d488f01d3aa5b4d73badbf627ecd,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r5,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2025-02_r6,6aaee44d50609be8d40c91ffffd0c24741d8c924,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2025-02_r6,common-android12-5.10-2025-02,common-android12-5.10
android12-5.10-2024-11_r1,f08b5b1b2f8254a5f21395e5918043219b09a0cc,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r1,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r2,0d9b8f86060386410f86cd7714acde8d7ca03ef9,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r2,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r3,4968e29b7f9287a83b91a18cb497dca5c34f8506,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r3,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r4,d1b569442cf286ab2f47402d77137d4059aa5ac2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r4,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r5,a13323220e070d06e5c9eba4d24df724df6d63db,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r5,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r6,166086404cf0b7721886efbc7e0fa2b98544ed91,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r6,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r7,af9200d616096a5025b30f15254276ac56948501,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r7,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r8,ea4a6f067d3f7ae0ae3d460716449adf06a5ff15,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r8,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r9,a9e98f5ed2925a2c7c0f4be3f0493bf834bb5e4f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r9,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-11_r10,f8788310027eb3f0bbc2de6d77dea11f24b933c1,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-11_r10,common-android12-5.10-2024-11,common-android12-5.10
android12-5.10-2024-08_r1,7e657aa362f21c8fb472e03a22795b18f831a178,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r1,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r2,7e8d2909ab1825cae7a5ea660fe0c5f1729bb1b7,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r2,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r3,c2daa510e744426a51c0e03d175ee39605b3d1f9,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r3,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r4,124993efd06eac4d6c89581488f904a1b7f10b01,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r4,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r6,1e6c1aef69dceeea608021957443cdc0e460ecca,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r6,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r7,8687a6509536d086c31c6ca44068a73f7be7e246,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r7,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r8,815b834748586648b641022ecc0e68e12f188ac5,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r8,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r9,403b38012a7f5420d50a08975fad5198212e39fe,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r9,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r10,4f87ec8faac9e02e7d9c69bb4a925031ee039d81,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r10,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r11,5659b677bcebcb4d4c5616f07ce817fadf62afa5,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r11,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r12,1b88ca97d7eef6c151f658b79d1a8f097d721167,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r12,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r13,821a11a160ed2451b412c25626cac4eec988c777,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r13,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r14,a900d8468aced2a4eb8e5952c3537220b88a61b1,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r14,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-08_r15,8ce30a9fd3ba0959a669263a4963777754b5e615,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-08_r15,common-android12-5.10-2024-08,common-android12-5.10
android12-5.10-2024-05_r1,c02e95e82b343fe03d03dfd6fb74ecc2077e1ee3,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r1,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r2,78d2e3f5789f3d4318bb597f5d058615feea3693,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r2,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r3,7c6bbcca33e1734642601acf07a14140116fa956,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r3,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r5,03a8268611bed4f80f1ef8a6faae29b58934a536,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r5,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r7,4ea09a298bb470d0572d130b19cfa797583cd2b0,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r7,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r8,591df1b051947b5739a144969afb0fbfb2fc611d,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r8,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r9,efda96a3f9b9ad99333b27435c50a0ff9363d41c,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r9,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r10,4a4f9c1058050f11bd1ef496439dd00f0dbf114d,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r10,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r11,3d1fea7e4dfaa0ec527a1ecd3d4ff5ecb8f63988,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r11,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r12,cd41ca55ee847878c74bb3d99e8b327cd76d803b,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r12,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-05_r13,9e4ccf17ac6332614a89a41fe2272be316369169,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-05_r13,common-android12-5.10-2024-05,common-android12-5.10
android12-5.10-2024-03_r1,4d6c07fc6342c179a08b88650349e8457a333196,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-03_r1,common-android12-5.10-2024-03,common-android12-5.10
android12-5.10-2024-03_r3,3f12df86bfdbe198a006abcd7103024dd956b770,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-03_r3,common-android12-5.10-2024-03,common-android12-5.10
android12-5.10-2024-03_r5,4f7845197313085593aac78b53e215b3f1e19e63,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-03_r5,common-android12-5.10-2024-03,common-android12-5.10
android12-5.10-2024-03_r6,264434cb4c988b2782ff85b59c83e201c693457d,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-03_r6,common-android12-5.10-2024-03,common-android12-5.10
android12-5.10-2024-03_r9,6a9afd77dd40c217a1cbc4f76655a2b398677e41,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-03_r9,common-android12-5.10-2024-03,common-android12-5.10
android12-5.10-2024-01_r1,26d1d5093064d66f4aeef96a10c76ec6186df1c6,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r1,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r2,e93f80f363fc94c441d8237d8e39cc91d0579043,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r2,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r3,df6358ff3c5c0a7b11ce3f8a71f8fe5e56e64b89,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r3,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r4,6efebf1322d6e6bedae2eb867caecdcf4474bc27,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r4,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r5,098dad372e02ccf90fef6eb520f15e417d4b69d6,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r5,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r6,518b72930b2b8171328ca3551d0b5c2869f4f229,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r6,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r8,3aa88f08dc9ac04e7f8fa167747fe791330a0d6c,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r8,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r9,777529616868c5a2dd50afd4de7ff65e54f27558,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r9,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r11,85b72e945a8d29c359a2f0018e9426d346a7bde4,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r11,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r13,0d138ba1ecc5041ae31252d9aa02bf9826318fb2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r13,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r14,4d382310f0e9762cf9a91f7b8cfefec537d124f8,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r14,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2024-01_r17,da21840677d58e865a042f2e91bd5426b90b4641,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2024-01_r17,common-android12-5.10-2024-01,common-android12-5.10
android12-5.10-2023-11_r1,409fe6c1ec1a975972f18f8dd1047d65c743733a,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r1,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r2,226a9632f13d26e93fa416f6b003712b69118322,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r2,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r3,347e22ab61eedb6b491c16dc69edfe09dd777efe,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r3,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r4,f7559871b50aacad233dc275ff22d74f50fb4061,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r4,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r5,cc7f989325f86681432e5a734fe590113b258775,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r5,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r7,596b8c75db23de84d0fa4cb60b6ecd4a54823e6e,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r7,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r8,6b9e4f09429ecfcc20617dd8fdfe279e1489ff43,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r8,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r9,442246ffd0e05278e370a44ec9a5358335adc619,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r9,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r10,f15786d59fb38fea24c0b07675a1f74386193bb5,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r10,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r11,0e88d474838abb94470ebd90791c1197cba7fd50,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r11,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-11_r14,3cecb9ed6a0828e177cdcd271fca99da5aa298a2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-11_r14,common-android12-5.10-2023-11,common-android12-5.10
android12-5.10-2023-09_r1,00c7bec87c460abfa95b61b5bbe61f26de8a3282,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-09_r1,common-android12-5.10-2023-09,common-android12-5.10
android12-5.10-2023-09_r2,c475c08513642995f0f3d56c704083a706811a4d,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-09_r2,common-android12-5.10-2023-09,common-android12-5.10
android12-5.10-2023-09_r3,7bd1d5870f6a55cd791073b053ba9c4f94be5551,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-09_r3,common-android12-5.10-2023-09,common-android12-5.10
android12-5.10-2023-07_r1,505b4a192915e388bb2f1659672bca58af6086e3,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r1,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r2,219d8dfbba0713b72b5b1088ad6c600ec9d656f3,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r2,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r3,d2d1ff64bb2199bab64aa7f69c21754c63880c4f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r3,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r4,593c61caffd9c51a8e2052ab10d0fc1575d922b6,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r4,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r5,25f6aed0b75fcf3cc41eec626c5ff86be7a94be2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r5,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r6,9aca00e0566134a23c2c16b930c4733462c66376,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r6,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r7,1732ff65e639ed79958b5266f1068e884fd83b8c,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r7,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-07_r8,8cb74aa38ca33169173554e7d89e814d643731f7,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-07_r8,common-android12-5.10-2023-07,common-android12-5.10
android12-5.10-2023-05_r1,c28be8ff1dd3084e9e1831add480a884ce4182e5,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r1,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r3,f3c080171fd54512f089948337fca43e2372825a,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r3,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r4,81e7418c6466ca1c3c6fc4a173fc4e2073a91af1,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r4,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r5,6b5f27dfba9d5368f2df2bef0baa1480d0745096,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r5,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r6,828a3b1f7462b10fdc8e2348feac3522594cfc84,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r6,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r7,26e4292d27d75830b09ba24d8c456d9d2eddec8e,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r7,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-05_r8,f23f00da6b8ec6e2f99cc9659912c34fdee55237,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-05_r8,common-android12-5.10-2023-05,common-android12-5.10
android12-5.10-2023-04_r1,61344663df420c35b7d70ac37c28880ffea72f51,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r1,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r2,5757b645f846d4b763a2c3ae77b888c8ade3faba,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r2,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r3,4ebef94338143ed53598d0a30b0961cc0688a324,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r3,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r5,7275c3b97f9e26a8371fb1faac64665537d632a1,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r5,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r6,9941e3736f5364ffcc897db92c6e2dddd3531edb,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r6,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r8,c873b6b86254df4ab54b5f80421767dda7bbe90f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r8,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-04_r9,5a3d57a3a6782ea9fe768c0055d107399b2b30d2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-04_r9,common-android12-5.10-2023-04,common-android12-5.10
android12-5.10-2023-03_r1,62f5fae173d8afb19749a1b78d8f11fb23d92164,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r1,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r2,581e0d4ef19ab3ca1472ce9f045f3e223df0c3eb,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r2,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r3,284a3a5b027d504be4ccd855bad60e73c2230c1d,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r3,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r4,ce543c269fb1886669514de2f2f97867ba28eef9,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r4,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r5,1b2c5934f8877d2fb345b3814e3a17f9dd2d32c4,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r5,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r6,473de68c2a4e23d1459f95d73819246696a0f2d2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r6,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r7,e5cfec41c8e27d1fc28a5c0fae8a87ea385477fb,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r7,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-03_r9,8f79a0c54af694579cdc4fcc8907179e118f0dc2,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-03_r9,common-android12-5.10-2023-03,common-android12-5.10
android12-5.10-2023-02_r1,d40d310e5ea48fda20e144621a2abe0aa61cf39c,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r1,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r2,52836ddd51e8be9c0201d005995dce9a756e457a,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r2,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r3,bdaa8a6110e64c77cbd31db0f75a311a5b7ca9e9,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r3,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r5,cdf1ca7ff9349aed6220ecad05d4fc0cb7b18b17,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r5,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r6,db6b11a293eee973e39bfe831f33a7755c33c1be,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r6,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r7,ee9c5aba8693980969b28abe360f1ba026549345,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r7,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r9,a1d365a9a023a50006bdda48d1658158efeac623,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r9,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-02_r11,11518ebf9bcc5beef148d8016900a407ea88dbda,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-02_r11,common-android12-5.10-2023-02,common-android12-5.10
android12-5.10-2023-01_r1,c83ab50b6e835f5f63100153229944a10ea90763,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r1,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2023-01_r2,da3d81545d1d789164aeb5918991f7a4c4844744,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r2,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2023-01_r3,29a1d5a3718d31d58b9e7f419834d6bcb6c6669f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r3,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2023-01_r4,3fc09c682a84756c4ed807d6d1bb36abda2f531f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r4,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2023-01_r5,f0c68ea45c7b70e261007dd907812b988b5db82f,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r5,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2023-01_r6,ad65d8d723287133ca73f68d006288bb7563fbfb,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2023-01_r6,common-android12-5.10-2023-01,common-android12-5.10
android12-5.10-2022-12_r1,98671fcc32490eeb4eaec8fc2380bdc42ffb428e,https://android.googlesource.com/kernel/common/+/refs/tags/android12-5.10-2022-12_r1,common-android12-5.10-2022-12,common-android12-5.10
